"dose_def","family","var","label","estimator","estimate","se_analytic","se_boot","d_std","p","q","p_tost","q_tost","class3","n_old","n_new","n_pairs","funnel_ratio","funnel_ratio_supported","funnel_zero_denom","funnel_sparse_gt1","funnel_ncat","exclude_flag","count_exclude","filter_mismatch","nr_routing_flag","routing_followup"
"any","B_dk","DQ108","w5問8_意識項目8","naive",-0.02702,0.00763,0.00758,-0.1391,0.0003617,0.0005425,0.823,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ108","w5問8_意識項目8","sm",-0.02943,0.00983,0.00957,-0.1515,0.002115,0.00488,0.8376,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ108","w5問8_意識項目8","ssm",-0.02796,0.0106,0.00982,-0.1439,0.004398,0.0112,0.7912,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ108","w5問8_意識項目8","ec",-0.02666,0.00772,0.00772,-0.1372,0.0005553,0.0007712,0.8057,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ108","w5問8_意識項目8","ec_adj",-0.02657,NA,0.00759,-0.1368,0.0004626,0.0006804,0.8067,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ109","w5問9_意識項目9","naive",-0.0322,0.00837,0.00822,-0.1506,8.877e-05,0.0001775,0.9312,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ109","w5問9_意識項目9","sm",-0.02837,0.0103,0.01101,-0.1327,0.009967,0.01246,0.7765,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ109","w5問9_意識項目9","ssm",-0.02381,0.01065,0.00995,-0.1113,0.01672,0.02127,0.6491,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ109","w5問9_意識項目9","ec",-0.03268,0.00845,0.00814,-0.1528,5.922e-05,0.0001139,0.9404,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ109","w5問9_意識項目9","ec_adj",-0.03366,NA,0.00829,-0.1574,4.859e-05,0.0001023,0.9504,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ110","w5問10_意識項目10","naive",-0.0327,0.00793,0.00794,-0.1638,3.856e-05,0.0001052,0.945,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ110","w5問10_意識項目10","sm",-0.02645,0.00955,0.01003,-0.1325,0.008346,0.01089,0.7399,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ110","w5問10_意識項目10","ssm",-0.02501,0.01024,0.01082,-0.1253,0.02088,0.02506,0.6781,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ110","w5問10_意識項目10","ec",-0.03297,0.00801,0.0082,-0.1652,5.801e-05,0.0001139,0.9431,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ110","w5問10_意識項目10","ec_adj",-0.03288,NA,0.00816,-0.1648,5.615e-05,0.0001023,0.9427,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ111","w5問11_意識項目11","naive",-0.03781,0.00815,0.00779,-0.1863,1.216e-06,1.216e-05,0.9889,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ111","w5問11_意識項目11","sm",-0.02914,0.00968,0.00862,-0.1436,0.0007238,0.002413,0.8554,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ111","w5問11_意識項目11","ssm",-0.02408,0.01004,0.01009,-0.1187,0.01701,0.02127,0.6571,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ111","w5問11_意識項目11","ec",-0.03831,0.00823,0.00773,-0.1887,7.202e-07,6.173e-06,0.9911,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ111","w5問11_意識項目11","ec_adj",-0.03825,NA,0.008,-0.1885,1.717e-06,1.431e-05,0.9888,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ112","w5問12_意識項目12","naive",-0.03636,0.00839,0.00893,-0.172,4.641e-05,0.000114,0.9666,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ112","w5問12_意識項目12","sm",-0.0263,0.00987,0.00965,-0.1244,0.006428,0.009183,0.7432,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ112","w5問12_意識項目12","ssm",-0.02464,0.01064,0.00964,-0.1165,0.01055,0.01507,0.6849,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ112","w5問12_意識項目12","ec",-0.03747,0.00845,0.00913,-0.1772,4.05e-05,9.206e-05,0.9722,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ112","w5問12_意識項目12","ec_adj",-0.03825,NA,0.00934,-0.1809,4.259e-05,0.0001023,0.9746,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ113","w5問13_意識項目13","naive",-0.04499,0.00888,0.0088,-0.2031,3.168e-07,9.504e-06,0.9977,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ113","w5問13_意識項目13","sm",-0.04289,0.01112,0.00983,-0.1936,1.285e-05,0.0001928,0.99,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ113","w5問13_意識項目13","ssm",-0.04059,0.01192,0.01017,-0.1832,6.537e-05,0.0009806,0.9786,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ113","w5問13_意識項目13","ec",-0.0444,0.00895,0.00897,-0.2004,7.407e-07,6.173e-06,0.9967,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ113","w5問13_意識項目13","ec_adj",-0.04446,NA,0.00921,-0.2007,1.364e-06,1.431e-05,0.9961,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ114","w5問14_意識項目14","naive",-0.04115,0.00873,0.00886,-0.1877,3.371e-06,2.454e-05,0.9915,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ114","w5問14_意識項目14","sm",-0.03697,0.01078,0.01129,-0.1686,0.001054,0.002875,0.9337,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ114","w5問14_意識項目14","ssm",-0.03202,0.0115,0.01136,-0.146,0.004819,0.0112,0.855,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ114","w5問14_意識項目14","ec",-0.04136,0.00881,0.00907,-0.1886,5.086e-06,3.179e-05,0.9908,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ114","w5問14_意識項目14","ec_adj",-0.04176,NA,0.00922,-0.1905,5.857e-06,3.146e-05,0.9909,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ115","w5問15_意識項目15","naive",-0.03859,0.00863,0.0096,-0.1772,5.839e-05,0.0001251,0.9736,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ115","w5問15_意識項目15","sm",-0.0313,0.01041,0.01052,-0.1438,0.002933,0.005176,0.8586,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ115","w5問15_意識項目15","ssm",-0.02704,0.011,0.012,-0.1242,0.02428,0.02801,0.7212,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ115","w5問15_意識項目15","ec",-0.03906,0.00871,0.00993,-0.1794,8.362e-05,0.0001493,0.9725,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ115","w5問15_意識項目15","ec_adj",-0.03932,NA,0.0101,-0.1806,9.916e-05,0.0001653,0.9721,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ116","w5問16_意識項目16","naive",-0.0326,0.00851,0.00891,-0.1497,0.000252,0.000398,0.9214,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ116","w5問16_意識項目16","sm",-0.04399,0.0115,0.01251,-0.202,0.0004386,0.001694,0.9724,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ116","w5問16_意識項目16","ssm",-0.04456,0.01254,0.01387,-0.2046,0.00132,0.005547,0.9616,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ116","w5問16_意識項目16","ec",-0.03297,0.00857,0.00907,-0.1514,0.0002767,0.0004323,0.9237,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ116","w5問16_意識項目16","ec_adj",-0.03323,NA,0.00905,-0.1526,0.0002387,0.000373,0.9283,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ117","w5問17_意識項目17","naive",-0.02053,0.00795,0.00877,-0.0983,0.01923,0.01989,0.5242,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ117","w5問17_意識項目17","sm",-0.02501,0.01034,0.0123,-0.1197,0.04204,0.04349,0.6581,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ117","w5問17_意識項目17","ssm",-0.0276,0.01155,0.01297,-0.1321,0.03334,0.03705,0.721,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ117","w5問17_意識項目17","ec",-0.01866,0.00805,0.00899,-0.0893,0.03779,0.03779,0.4409,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ117","w5問17_意識項目17","ec_adj",-0.01856,NA,0.00914,-0.0888,0.0422,0.0422,0.4373,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ118","w5問18_意識項目18","naive",-0.02102,0.00772,0.00806,-0.1044,0.009133,0.01015,0.5503,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ118","w5問18_意識項目18","sm",-0.02861,0.0103,0.01077,-0.1421,0.007906,0.01078,0.788,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ118","w5問18_意識項目18","ssm",-0.0346,0.01164,0.01307,-0.1718,0.008115,0.0135,0.868,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ118","w5問18_意識項目18","ec",-0.02139,0.00781,0.00818,-0.1062,0.008944,0.01016,0.5673,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ118","w5問18_意識項目18","ec_adj",-0.0216,NA,0.00819,-0.1072,0.008353,0.009492,0.5774,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ119","w5問19_意識項目19","naive",-0.02223,0.00746,0.00697,-0.1153,0.001424,0.00178,0.6253,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ119","w5問19_意識項目19","sm",-0.03294,0.01025,0.01095,-0.1709,0.002625,0.005176,0.8813,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ119","w5問19_意識項目19","ssm",-0.03321,0.01112,0.01207,-0.1723,0.005935,0.01187,0.8631,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ119","w5問19_意識項目19","ec",-0.02204,0.00756,0.00726,-0.1144,0.00241,0.003012,0.6104,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ119","w5問19_意識項目19","ec_adj",-0.02176,NA,0.00734,-0.1129,0.003031,0.003789,0.5949,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ120","w5問20_意識項目20","naive",-0.04435,0.00876,0.00984,-0.2035,6.549e-06,2.96e-05,0.9933,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ120","w5問20_意識項目20","sm",-0.04433,0.01111,0.01183,-0.2034,0.0001789,0.0008946,0.9801,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ120","w5問20_意識項目20","ssm",-0.0417,0.01191,0.01326,-0.1913,0.001664,0.005547,0.9491,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ120","w5問20_意識項目20","ec",-0.04259,0.00885,0.00971,-0.1954,1.146e-05,4.093e-05,0.99,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ120","w5問20_意識項目20","ec_adj",-0.04299,NA,0.00989,-0.1972,1.387e-05,5.143e-05,0.9899,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ121","w5問21_意識項目21","naive",-0.02853,0.00814,0.00684,-0.1365,3.021e-05,9.766e-05,0.8938,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ121","w5問21_意識項目21","sm",-0.02712,0.01016,0.00899,-0.1298,0.002561,0.005176,0.7858,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ121","w5問21_意識項目21","ssm",-0.02851,0.01117,0.01036,-0.1364,0.005927,0.01187,0.7944,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ121","w5問21_意識項目21","ec",-0.02989,0.00821,0.00678,-0.143,1.027e-05,4.093e-05,0.9278,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ121","w5問21_意識項目21","ec_adj",-0.03007,NA,0.00666,-0.1439,6.292e-06,3.146e-05,0.9348,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ122","w5問22_意識項目22","naive",-0.02598,0.0078,0.00811,-0.1297,0.001358,0.001771,0.7695,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ122","w5問22_意識項目22","sm",-0.02803,0.01,0.00983,-0.1399,0.004328,0.007213,0.7932,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ122","w5問22_意識項目22","ssm",-0.031,0.01114,0.01089,-0.1547,0.004399,0.0112,0.8439,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ122","w5問22_意識項目22","ec",-0.02732,0.00787,0.00822,-0.1364,0.0008849,0.001164,0.8136,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ122","w5問22_意識項目22","ec_adj",-0.02727,NA,0.00811,-0.1361,0.0007719,0.001016,0.815,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ123","w5問23_意識項目23","naive",-0.02733,0.00793,0.008,-0.1343,0.0006377,0.0009109,0.8202,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ123","w5問23_意識項目23","sm",-0.02212,0.0096,0.00949,-0.1087,0.0197,0.02189,0.5886,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ123","w5問23_意識項目23","ssm",-0.01828,0.01011,0.00891,-0.0898,0.0403,0.04318,0.4234,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ123","w5問23_意識項目23","ec",-0.02761,0.00802,0.00796,-0.1357,0.0005197,0.0007642,0.8305,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ123","w5問23_意識項目23","ec_adj",-0.02747,NA,0.00791,-0.135,0.0005141,0.000714,0.8277,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ124","w5問24_意識項目24","naive",-0.03652,0.00831,0.00747,-0.1747,1.007e-06,1.216e-05,0.9865,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ124","w5問24_意識項目24","sm",-0.03616,0.0105,0.00906,-0.173,6.529e-05,0.0004476,0.9628,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ124","w5問24_意識項目24","ssm",-0.03902,0.0116,0.01025,-0.1867,0.000141,0.001304,0.9682,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ124","w5問24_意識項目24","ec",-0.03627,0.0084,0.00728,-0.1735,6.344e-07,6.173e-06,0.9873,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ124","w5問24_意識項目24","ec_adj",-0.03626,NA,0.00742,-0.1735,1.021e-06,1.431e-05,0.9858,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ125","w5問25_意識項目25","naive",-0.0291,0.00775,0.007,-0.148,3.255e-05,9.766e-05,0.9031,0.9977,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ125","w5問25_意識項目25","sm",-0.02597,0.00956,0.00945,-0.1321,0.006002,0.009003,0.7361,0.99,"affected",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ125","w5問25_意識項目25","ssm",-0.02823,0.0106,0.01082,-0.1436,0.009082,0.01362,0.7766,0.9888,"affected",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ125","w5問25_意識項目25","ec",-0.02934,0.00784,0.007,-0.1492,2.803e-05,7.786e-05,0.9088,0.9967,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ125","w5問25_意識項目25","ec_adj",-0.0296,NA,0.00717,-0.1505,3.628e-05,0.0001008,0.9098,0.9961,"affected",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ126","w5問26_意識項目26","naive",-0.01784,0.00694,0.00611,-0.099,0.003485,0.004021,0.3617,0.9977,"affected",4164,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ126","w5問26_意識項目26","sm",-0.01679,0.00865,0.00792,-0.0932,0.03403,0.03646,0.3425,0.99,"affected",4164,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ126","w5問26_意識項目26","ssm",-0.0156,0.00903,0.00868,-0.0866,0.07241,0.07491,0.3061,0.9654,"affected",3618,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ127","w5問27_意識項目27","naive",-0.0207,0.00764,0.00689,-0.1038,0.002676,0.003211,0.5405,0.9977,"affected",4164,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ127","w5問27_意識項目27","sm",-0.03279,0.01054,0.0101,-0.1645,0.001169,0.002922,0.8973,0.99,"affected",4164,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ127","w5問27_意識項目27","ssm",-0.03054,0.01133,0.01084,-0.1532,0.004853,0.0112,0.8345,0.9888,"affected",3618,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ128","w5問28_意識項目28","naive",-0.03764,0.00844,0.00927,-0.1773,4.939e-05,0.000114,0.9714,0.9977,"affected",4164,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ128","w5問28_意識項目28","sm",-0.04039,0.01088,0.01426,-0.1903,0.00463,0.007311,0.9236,0.99,"affected",4164,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ128","w5問28_意識項目28","ssm",-0.03874,0.0116,0.01474,-0.1825,0.008553,0.0135,0.8983,0.9888,"affected",3618,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ129","w5問29_意識項目29","naive",-0.03581,0.00811,0.00951,-0.1764,0.000167,0.0002783,0.9517,0.9977,"affected",4164,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ129","w5問29_意識項目29","sm",-0.04548,0.01096,0.01148,-0.2241,7.46e-05,0.0004476,0.9868,0.99,"affected",4164,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ129","w5問29_意識項目29","ssm",-0.04354,0.01172,0.01331,-0.2145,0.00107,0.005351,0.9615,0.9888,"affected",3618,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ130","w5問30_意識項目30","naive",-0.03205,0.00801,0.00696,-0.1582,4.09e-06,2.454e-05,0.9584,0.9977,"affected",4164,963,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ130","w5問30_意識項目30","sm",-0.03688,0.0105,0.00874,-0.182,2.425e-05,0.0002425,0.9733,0.99,"affected",4164,578,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ130","w5問30_意識項目30","ssm",-0.04363,0.01189,0.01035,-0.2153,2.502e-05,0.0007507,0.9888,0.9888,"affected",3618,493,0,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ131","w5問31_事実項目31","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ131","w5問31_事実項目31","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ131","w5問31_事実項目31","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ131","w5問31_事実項目31","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ131","w5問31_事実項目31","ec_adj",0,NA,0,NA,NA,NA,0,0,"n/a (no variation)",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ132","w5問32_事実項目32","naive",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ132","w5問32_事実項目32","sm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,578,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ132","w5問32_事実項目32","ssm",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",3618,493,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"any","B_dk","DQ132","w5問32_事実項目32","ec",0,0,0,NA,NA,NA,0,0,"n/a (no variation)",4164,963,4164,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
